Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
79776	-1483.014	-1578.169	95.15523	0.00306416	0.0424827	0.00317028	0.0338601	0.0529254	0.000107181	0.0455073	0.0370989	0.0961193	0.0212946	0.463561	0.0487148	0.148553	0.0201284	0.125136	0.242174	0.0249204	0.378424	0.00144537	0.0694361	0.0102062	0.00548581	0.0118035	0.0147321	0.0451435	0.0775305	0.0217533	0.0222185	0.00709964	0.00614476	0.0166828	0.0222364	0.0894021	0.15777	0.017132	0.114761	0.133427	0.142161	0.00544191	0.0208404	0.0183174	0.168822	0.0042342	0.0445989	0.00658112	0.0322631	0.022323	0.143987	0.100736	0.0382571	0.0172608	0.0323171	0.0264582	0.117533	0.183486	0.191289	0.201825	0.0105321	0.163638	0.00527557	0.0281942	0.0651889	0.0637328	0.0427534	0.129071	1.06136	0.957975	0.310669	0.565447	0.837049	1.19467	1.76851	3.21886	0.8452879	0.7588472	0.000657719	0.00911885	0.000680496	0.00726804	0.0113604	2.30062e-05	0.00976808	0.00796323	0.0206319	0.00457086	0.0995029	0.0104566	0.0318867	0.00432054	0.0268603	0.0519824	0.00534913	0.0812282	0.000310247	0.0149044	0.00219075	0.00117752	0.0025336	0.00316222	0.00969001	0.0166418	0.00466933	0.00476917	0.00152393	0.00131897	0.00358094	0.00477303	0.01919	0.0338652	0.00367736	0.0246333	0.02864	0.0305147	0.0011681	0.00447337	0.00393181	0.0362375	0.000908866	0.00957311	0.00141263	0.00692524	0.0047916	0.0309066	0.021623	0.00821185	0.003705	0.00693682	0.00567923	0.0252284	0.0393851	0.04106	0.0433215	0.0022607	0.0351248	0.0011324	0.00605185	0.0139927	0.0136802	0.00917697	0.027705	0.304819	0.695181	0.3048187	4.658772
79812	-1487.672	-1582.893	95.22036	0.00153492	0.0359912	0.00285568	0.025842	0.052992	0.00035041	0.044331	0.0726734	0.0801169	0.00764328	0.500926	0.0245093	0.0222831	0.0377881	0.127423	0.360898	0.0598029	0.32251	0.0148604	0.0858902	0.0276674	0.00186376	0.0406346	0.0235956	0.0281124	0.0601796	0.0385968	0.0313737	0.000223069	0.0387097	0.0789866	0.0671164	0.0987955	0.181183	0.00675184	0.138761	0.194711	0.179317	0.0391589	0.00122077	0.0703409	0.0387953	0.00382712	0.0293093	0.00192834	0.0713693	0.000229925	0.00616941	0.117392	0.0462981	0.0890485	0.0123282	0.011157	0.0782318	0.152177	0.133845	0.103914	0.0245244	0.360783	0.00152288	0.0563289	0.114712	0.00972699	0.092704	0.108192	0.800582	1.13659	0.351142	0.600248	0.852792	1.17262	1.66598	2.84785	0.7567389	0.4824478	0.000313695	0.0073556	0.000583622	0.00528138	0.0108301	7.1614e-05	0.00906002	0.0148524	0.0163737	0.00156207	0.102375	0.00500902	0.00455405	0.00772284	0.0260417	0.0737575	0.0122221	0.0659121	0.00303706	0.0175536	0.00565444	0.0003809	0.00830458	0.00482228	0.00574539	0.012299	0.00788811	0.00641192	4.55891e-05	0.00791119	0.0161427	0.0137167	0.020191	0.0370287	0.00137989	0.0283588	0.0397934	0.0366473	0.008003	0.000249492	0.0143757	0.00792869	0.000782156	0.00599001	0.0003941	0.0145859	4.69902e-05	0.00126086	0.0239916	0.00946204	0.018199	0.00251954	0.00228018	0.0159884	0.0311006	0.0273541	0.0212372	0.0050121	0.073734	0.000311234	0.011512	0.023444	0.00198793	0.0189461	0.0221115	0.520569	0.479431	0.520569	4.893034
79848	-1483.769	-1578.683	94.91375	0.0189939	0.0264068	0.0221041	0.0621994	0.0767805	0.00536418	0.0611892	0.0417646	0.136912	0.152351	0.287792	0.0300082	0.0216483	0.0813941	0.202664	0.231994	0.0181074	0.366742	0.015096	0.0848414	0.0114008	0.020382	0.0469013	0.00968663	0.0267403	0.0545276	0.0908664	0.0380721	0.0036258	0.0222582	0.0521982	0.0589706	0.0665437	0.242683	0.00439727	0.0766779	0.0737618	0.0307691	0.0619668	0.0198375	0.0775741	0.0693242	0.00522615	0.00952157	0.0346959	0.063858	0.0334436	0.0157494	0.234521	0.0482746	0.0548287	0.0348781	0.0191247	0.181989	0.0385553	0.196494	0.044272	0.0192937	0.317465	0.000838943	0.0733972	0.190055	0.0136299	0.162938	0.226491	0.841277	1.10871	0.443624	0.672741	0.883673	1.13164	1.48646	2.25416	0.5876949	0.5197163	0.00370753	0.0051545	0.00431464	0.0121411	0.0149872	0.00104707	0.0119439	0.00815228	0.0267247	0.0297384	0.0561758	0.00585748	0.00422566	0.0158878	0.0395592	0.0452843	0.00353448	0.0715865	0.00294668	0.0165607	0.00222539	0.00397848	0.00915494	0.00189079	0.00521959	0.0106436	0.0177367	0.00743152	0.000707742	0.0043447	0.0101889	0.0115108	0.0129891	0.0473708	0.000858328	0.0149672	0.014398	0.006006	0.0120957	0.0038722	0.0151422	0.0135318	0.00102012	0.00185857	0.0067725	0.0124648	0.00652805	0.00307421	0.0457775	0.00942301	0.0107023	0.00680806	0.00373306	0.0355235	0.00752584	0.0383548	0.00864172	0.00376605	0.0619678	0.000163758	0.0143268	0.037098	0.0026605	0.0318048	0.0442101	0.449242	0.550758	0.4492418	5.123059
79884	-1477.628	-1570.857	93.22885	0.0275925	0.0189044	0.0116448	0.0521942	0.0956512	0.0322011	0.147977	0.0850747	0.089251	0.084664	0.708607	0.0348499	0.124907	0.0159846	0.157653	0.356125	0.0436894	0.446781	0.0295414	0.0554575	0.00316962	0.0122502	0.00862387	0.0145402	0.0071308	0.110344	0.0262854	0.0438439	0.0235887	0.040845	0.0417195	0.0962674	0.0798918	0.319871	0.0157268	0.019129	0.0764358	0.181264	0.0695803	0.00591916	0.117281	0.0684995	0.0416431	0.0277578	0.0651287	0.03197	0.0669923	0.00692464	0.367148	0.0318177	0.0650762	0.062082	0.00997938	0.1808	0.193594	0.147726	0.0161396	0.0262113	0.337138	0.00933234	0.0919519	0.198887	0.0211329	0.216431	0.120715	0.828845	1.11723	0.901275	0.95057	0.984309	1.01594	1.052	1.10954	0.07515897	0.5081342	0.00435382	0.00298292	0.00183744	0.00823572	0.0150928	0.00508102	0.0233493	0.0134239	0.0140829	0.0133591	0.111811	0.00549896	0.0197091	0.00252222	0.024876	0.056193	0.00689375	0.0704976	0.00466134	0.00875063	0.000500135	0.00193296	0.00136076	0.00229431	0.00112517	0.0174111	0.00414757	0.00691813	0.00372206	0.00644493	0.00658293	0.01519	0.0126061	0.0504724	0.00248152	0.00301837	0.0120608	0.0286016	0.0109791	0.000933985	0.0185058	0.0108085	0.00657086	0.0043799	0.0102767	0.00504454	0.0105707	0.00109264	0.0579323	0.00502051	0.0102684	0.00979593	0.00157465	0.0285285	0.0305472	0.0233097	0.00254667	0.00413588	0.053197	0.00147255	0.0145091	0.0313823	0.00333456	0.0341507	0.0190477	0.337119	0.662881	0.3371186	6.337536
79920	-1491.866	-1586.093	94.22626	0.0247134	0.00217102	0.0468333	0.0105621	0.0394814	0.00170827	0.0491734	0.0508797	0.123538	0.0882513	0.36134	0.0460629	0.066311	0.057665	0.0936906	0.520758	0.0716865	0.348816	0.00533507	0.0667775	0.0129684	0.017647	0.019584	0.0120287	0.0270167	0.0622544	0.0431181	0.033831	0.0186491	0.0101484	0.0934018	0.0490223	0.0486815	0.20947	0.00443676	0.105397	0.021963	0.0741789	0.0891754	0.0582694	0.0029965	0.0600287	0.0918672	0.0429589	0.121466	0.0567608	0.021893	0.00252657	0.290643	0.04306	0.104038	0.00993597	0.0218127	0.119278	0.197533	0.0938633	0.0369762	0.0661844	0.272603	0.0471706	0.0925997	0.195302	0.0343574	0.294384	0.25801	0.953986	1.03152	0.845924	0.921636	0.974862	1.02579	1.08503	1.18214	0.1209883	0.6334514	0.00436229	0.000383218	0.00826677	0.00186436	0.00696904	0.000301535	0.00867983	0.00898102	0.0218063	0.0155777	0.0637818	0.00813078	0.0117049	0.0101787	0.0165378	0.0919216	0.0126537	0.0615713	0.000941719	0.0117872	0.00228911	0.00311496	0.00345687	0.00212325	0.00476885	0.0109888	0.00761098	0.00597167	0.00329184	0.00179135	0.0164868	0.00865317	0.008593	0.0369746	0.000783154	0.0186041	0.00387679	0.0130937	0.0157408	0.0102854	0.000528927	0.010596	0.0162159	0.00758289	0.0214405	0.0100191	0.00386443	0.000445978	0.0513028	0.00760073	0.0183643	0.00175385	0.00385026	0.0210544	0.0348675	0.0165683	0.00652684	0.0116825	0.0481185	0.00832631	0.0163452	0.0344737	0.0060646	0.0519631	0.0455427	0.534082	0.465918	0.5340815	5.665246
80064	-1498.161	-1591.364	93.20294	0.0208958	0.046753	0.0137211	0.0172062	0.0478269	0.0296744	0.0225942	0.0868324	0.100588	0.0769394	0.254811	0.0268436	0.122701	0.025172	0.181342	0.267051	0.309432	0.556226	0.0323791	0.0857062	0.0197284	0.0171761	0.00646444	0.00498422	0.0369854	0.0406475	0.0358362	0.0426565	0.0228493	0.0885248	0.0488896	0.0682914	0.188406	0.26547	0.0187505	0.0192936	0.0107066	0.0987434	0.0056796	0.0176596	0.16978	0.347156	0.0794858	0.0446328	0.0151521	0.257058	0.00989895	0.140396	0.176586	0.0385865	0.255803	0.0810246	0.147833	0.0237003	0.149878	0.104481	0.166161	0.000683866	0.0165071	0.118202	0.0707523	0.0296888	0.00388213	0.00215153	0.0425907	1.13357	0.908513	0.510921	0.720714	0.902869	1.10758	1.38751	1.95725	0.4855706	0.8546029	0.00355702	0.00795861	0.0023357	0.00292896	0.00814143	0.00505138	0.00384615	0.0147812	0.0171228	0.0130972	0.0433756	0.0045695	0.020887	0.00428494	0.0308692	0.0454593	0.0526736	0.0946847	0.0055118	0.0145895	0.0033583	0.00292384	0.00110042	0.000848449	0.00629592	0.0069193	0.00610029	0.00726128	0.00388956	0.0150693	0.00832233	0.011625	0.0320718	0.0451902	0.00319184	0.00328429	0.00182254	0.0168088	0.000966821	0.00300614	0.0289011	0.0590953	0.0135306	0.0075977	0.00257929	0.0437582	0.00168507	0.0238992	0.0300597	0.00656845	0.0435446	0.0137926	0.0251651	0.00403442	0.0255133	0.0177856	0.0282851	0.000116412	0.00280996	0.0201212	0.0120439	0.00505383	0.000660842	0.000366247	0.00725009	0.52363	0.47637	0.52363	5.874512
80100	-1487.285	-1581.533	94.24739	0.000580667	0.0605987	0.00410818	0.0508556	0.0590906	0.012773	0.0402153	0.111649	0.0888324	0.0565435	0.395773	0.0464831	0.0953831	0.0396702	0.157792	0.303733	0.127535	0.579438	0.0776903	0.037955	0.00583128	0.00435437	0.0237492	0.0113198	0.0244809	0.0296267	0.0803215	0.0405725	0.0171346	0.0425493	0.0329759	0.0279755	0.104718	0.170821	0.00314977	0.00820935	0.0176369	0.0301717	0.00334019	0.0111609	0.0999689	0.213743	0.0613523	0.0233623	0.00811121	0.154211	0.00590515	0.12292	0.247781	0.0296782	0.300076	0.109482	0.108734	0.0637929	0.127122	0.046582	0.328605	0.00967155	0.0338016	0.0309445	0.0299557	0.0075325	0.0186017	0.0108487	0.0482454	1.00347	0.997625	0.365079	0.611751	0.857858	1.16569	1.63465	2.73913	0.7285947	0.6889426	0.00011002	0.0114818	0.000778386	0.00963571	0.011196	0.00242013	0.00761967	0.0211543	0.0168313	0.0107134	0.0749878	0.00880725	0.0180724	0.00751639	0.0298971	0.0575489	0.0241644	0.109787	0.0147201	0.00719141	0.00110486	0.00082503	0.0044998	0.00214478	0.00463845	0.00561344	0.0152187	0.00768735	0.00324653	0.00806189	0.00624801	0.00530058	0.019841	0.0323657	0.000596793	0.00155544	0.0033417	0.00571669	0.000632872	0.00211467	0.0189413	0.0404983	0.0116245	0.00442651	0.00153685	0.0292186	0.00111886	0.0232899	0.0469475	0.00562319	0.0568561	0.0207437	0.020602	0.012087	0.024086	0.00882599	0.0622614	0.00183249	0.00640446	0.00586312	0.00567577	0.0014272	0.00352449	0.00205553	0.00914115	0.397091	0.602909	0.3970908	5.277825
80136	-1496.752	-1590.711	93.95917	0.000134948	0.00875343	0.00127088	0.0543011	0.0302791	0.011027	0.0175861	0.0259012	0.00329151	0.00851157	0.327352	0.0294047	0.0263428	0.000643857	0.0737041	0.414334	0.103987	0.748676	0.0783546	0.154722	0.0364697	0.00343373	0.00603012	0.00802017	0.0073547	0.0148906	0.0553115	0.0131873	0.0265784	0.0754383	0.0523124	0.0820511	0.12725	0.337015	0.00653852	0.00946747	0.0814547	0.0112775	0.0121443	0.036502	0.0937567	0.133887	0.138465	0.0744221	0.0207227	0.167193	0.0389211	0.185306	0.159706	0.040297	0.114149	0.116168	0.140242	0.0953768	0.10994	0.0145678	0.272893	0.0555943	0.163797	0.0463165	0.0849787	0.0100727	0.00655734	0.0250745	0.00412539	0.962419	1.02574	0.332399	0.584402	0.845704	1.18245	1.71115	3.00844	0.7964027	0.6426486	2.48347e-05	0.00161091	0.000233883	0.00999315	0.00557232	0.00202932	0.00323641	0.00476665	0.000605743	0.0015664	0.0602432	0.0054114	0.00484792	0.00011849	0.0135639	0.0762508	0.019137	0.13778	0.0144198	0.0284738	0.00671159	0.000631916	0.00110974	0.00147597	0.0013535	0.00274035	0.0101791	0.00242689	0.00489128	0.0138831	0.00962715	0.0151	0.0234181	0.0620215	0.0012033	0.00174232	0.0149903	0.00207542	0.00223493	0.00671754	0.0172542	0.0246395	0.025482	0.0136961	0.00381365	0.0307689	0.00716273	0.0341023	0.029391	0.00741594	0.021007	0.0213787	0.0258089	0.0175524	0.0202324	0.00268095	0.0502211	0.0102311	0.030144	0.00852373	0.0156388	0.00185371	0.00120676	0.00461452	0.000759204	0.469937	0.530063	0.4699366	5.433835
80172	-1472.153	-1567.918	95.76548	0.00531968	0.00600293	0.000147868	0.0447377	0.0256232	0.00919935	0.0598884	0.0305386	0.118877	0.0503155	0.451952	0.0679341	0.0617575	0.0227443	0.157279	0.0827677	0.211239	0.430555	0.0259639	0.0257382	0.00925088	0.0216118	0.00498029	0.0146838	0.0302822	0.0979788	0.0531108	0.0140742	0.0118049	0.0157077	0.083873	0.0251268	0.105612	0.246421	0.0272642	0.0444889	0.199576	0.0400985	0.00351427	0.0355649	0.0639235	0.0372496	0.0548623	0.0640971	0.0259396	0.0864676	0.0263957	0.188637	0.0621638	0.0157969	0.230439	0.032336	0.0987263	0.0318084	0.0815176	0.0348634	0.18123	0.0114016	0.117632	0.00608489	0.0829808	0.0289811	0.00516941	0.0184928	0.0373428	0.832172	1.11495	0.384322	0.627271	0.864589	1.15662	1.59421	2.60198	0.6914517	0.511216	0.00115692	0.00130551	3.21583e-05	0.00972952	0.00557251	0.00200067	0.0130245	0.00664151	0.0258532	0.0109426	0.0982901	0.0147742	0.013431	0.00494642	0.0342048	0.0180002	0.0459401	0.0936368	0.00564661	0.00559752	0.00201187	0.00470011	0.00108311	0.00319343	0.00658573	0.0213083	0.0115505	0.00306084	0.00256733	0.00341609	0.0182406	0.00546456	0.0229684	0.0535913	0.0059294	0.0096754	0.0434035	0.00872059	0.00076428	0.00773461	0.013902	0.00810102	0.0119314	0.0139398	0.00564132	0.0188049	0.00574052	0.0410245	0.0135193	0.00343549	0.0501156	0.00703241	0.0214709	0.00691767	0.0177284	0.00758206	0.0394136	0.0024796	0.0255825	0.00132334	0.0180466	0.00630279	0.00112424	0.00402181	0.00812127	0.442051	0.557949	0.4420511	4.598143
80208	-1476.531	-1572.591	96.0603	0.00437451	0.0119483	7.73187e-06	0.0400096	0.0600692	0.015063	0.033763	0.0147659	0.0224839	0.0344273	0.361571	0.0808218	0.024404	0.00995037	0.117355	0.201588	0.151502	0.458927	0.00200758	0.0145148	0.00810186	0.0188364	0.00439796	0.0186488	0.0119803	0.0744102	0.0370168	0.035148	0.0122218	0.0145177	0.0637088	0.0354494	0.159148	0.201926	0.0123267	0.0329423	0.127957	0.0948802	0.0152409	0.0304426	0.187141	0.0811913	0.012778	0.0225922	0.0182768	0.0372966	0.0211133	0.156043	0.148032	0.00941157	0.0861839	0.00357528	0.126118	0.0400776	0.0950431	0.0397099	0.164398	0.0648327	0.193493	0.0312805	0.0260648	0.0188375	0.00203989	0.0130929	0.0216886	0.935065	1.04448	0.335573	0.587118	0.846928	1.18074	1.70324	2.97998	0.7895297	0.6131832	0.0010199	0.0027857	1.80265e-06	0.00932806	0.0140049	0.00351187	0.00787169	0.00344259	0.00524201	0.00802657	0.0842987	0.0188432	0.00568968	0.00231988	0.0273609	0.0469994	0.035322	0.106997	0.000468058	0.00338406	0.00188891	0.00439162	0.00102536	0.00434788	0.00279316	0.0173484	0.00863031	0.00819461	0.00284946	0.00338474	0.0148534	0.00826487	0.0371045	0.047078	0.00287392	0.00768034	0.0298326	0.0221209	0.00355336	0.00709756	0.043631	0.0189294	0.00297914	0.00526727	0.00426115	0.00869553	0.00492247	0.0363807	0.0345129	0.00219427	0.0200934	0.000833562	0.0294039	0.00934391	0.0221589	0.00925819	0.0383287	0.0151155	0.045112	0.00729291	0.00607689	0.00439187	0.000475591	0.00305255	0.0050566	0.493959	0.506041	0.4939591	4.289167
80244	-1474.359	-1568.741	94.38257	0.00328704	0.035636	0.0261608	0.0652351	0.0748646	0.0141688	0.0784257	0.0527465	0.0496717	0.0401568	0.619372	0.0879872	0.0162896	0.0516995	0.151205	0.328318	0.0387493	0.453352	0.00278032	0.120309	0.00246757	0.0256666	0.028821	0.028064	0.0109945	0.0374023	0.0186286	0.0209007	0.00573984	0.00319456	0.0365646	0.093495	0.163039	0.15935	0.00257764	0.185262	0.142546	0.118498	0.0484416	0.0349589	0.029914	0.0544648	0.00153532	0.0413062	0.0348059	0.0222962	0.0250869	0.0204185	0.0424557	0.0316704	0.0196637	0.130009	0.0632858	0.437335	0.147822	0.0634392	0.0176877	0.0199476	0.188818	0.0586442	0.130452	0.149021	0.0715023	0.0246888	0.0938361	0.869002	1.08972	0.447778	0.675807	0.884928	1.13004	1.47971	2.23325	0.5809551	0.5461994	0.000609035	0.00660276	0.00484716	0.012087	0.0138712	0.00262525	0.014531	0.00977305	0.00920335	0.0074404	0.114759	0.0163026	0.0030182	0.00957906	0.0280157	0.0608319	0.0071796	0.0839987	0.000515148	0.0222913	0.000457201	0.0047556	0.00534006	0.00519979	0.00203709	0.00693004	0.00345158	0.00387256	0.0010635	0.000591899	0.00677482	0.0173231	0.0302084	0.029525	0.000477595	0.034326	0.0264114	0.0219557	0.00897543	0.0064773	0.00554257	0.0100914	0.000284469	0.00765336	0.00644896	0.00413112	0.00464819	0.00378322	0.00786635	0.005868	0.00364335	0.0240886	0.0117258	0.081031	0.0273889	0.0117542	0.00327724	0.00369597	0.0349849	0.0108658	0.0241707	0.0276111	0.0132482	0.00457443	0.0173863	0.470666	0.529334	0.470666	5.397135
80280	-1485.614	-1582.255	96.64063	0.00773437	0.0781714	0.00934684	0.0348353	0.0459596	0.00167104	0.0504895	0.0577283	0.0699166	0.0330433	0.279549	0.0377572	0.0803063	0.0515193	0.209219	0.0703094	0.154177	0.373243	0.00911376	0.153478	0.00259584	0.0250348	0.00240538	0.0178527	0.0166446	0.032747	0.071963	0.050554	0.00805221	0.026835	0.06312	0.0376667	0.0858071	0.111433	0.000963621	0.270999	0.141667	0.0854448	0.0604919	0.0278459	0.0331577	0.0221397	0.0417857	0.020834	0.00960629	0.0085094	0.0207529	0.0503508	0.00398125	0.00518527	0.0165868	0.0623223	0.0955204	0.131787	0.0500959	0.0859318	0.0850996	0.0611214	0.179943	0.0124881	0.0332435	0.0979956	0.0281376	0.0303045	0.0137677	0.813605	1.12767	0.412074	0.648967	0.87381	1.14441	1.54091	2.42675	0.6410385	0.4941737	0.00186445	0.018844	0.00225315	0.0083974	0.011079	0.000402821	0.012171	0.013916	0.0168541	0.00796543	0.0673881	0.00910176	0.0193587	0.0124193	0.0504344	0.0169488	0.037166	0.0899741	0.00219696	0.0369975	0.000625755	0.0060349	0.000579842	0.00430357	0.00401236	0.00789399	0.0173474	0.0121866	0.00194107	0.00646886	0.0152157	0.00907995	0.0206847	0.0268622	0.000232291	0.065327	0.0341502	0.0205973	0.0145822	0.00671254	0.007993	0.005337	0.0100729	0.00502224	0.0023157	0.00205128	0.00500271	0.0121376	0.000959721	0.00124996	0.00399842	0.0150234	0.0230262	0.0317687	0.0120761	0.0207147	0.0205141	0.0147339	0.0433771	0.00301039	0.0080137	0.0236228	0.00678286	0.00730521	0.00331886	0.449203	0.550797	0.4492025	4.148341
80316	-1487.494	-1582.265	94.77147	0.0162174	0.0453937	0.0174553	0.0515229	0.0539075	0.0198947	0.0539328	0.0621327	0.0957959	0.03206	0.259887	0.0476642	0.111286	0.056012	0.149035	0.376954	0.00359805	0.523428	0.0207578	0.0607127	0.0154703	0.0295517	0.00529769	0.0235466	0.0133724	0.109295	0.0848025	0.0115886	0.00524626	0.0552445	0.0383264	0.0455061	0.116887	0.145145	0.000740589	0.206296	0.102747	0.0928184	0.0839157	0.0211836	0.00183651	0.0198328	0.00839142	0.0233622	0.00758902	0.0592454	0.0649834	0.0228534	0.000838211	0.00736774	0.0172017	0.0608301	0.228014	0.0669685	0.104624	0.0870822	0.175846	0.00977976	0.241657	0.0160081	0.113085	0.106214	0.0118026	0.0147842	0.100931	1.10698	0.926729	0.312256	0.566854	0.837698	1.19375	1.76412	3.2025	0.8416033	0.8181491	0.00335364	0.0093871	0.00360964	0.0106546	0.0111477	0.00411409	0.0111529	0.0128486	0.0198099	0.00662977	0.0537428	0.00985662	0.0230132	0.0115829	0.0308193	0.0779515	0.000744052	0.108241	0.00429257	0.0125549	0.00319915	0.00611108	0.00109552	0.00486927	0.00276531	0.0226014	0.0175366	0.00239644	0.00108489	0.0114242	0.00792563	0.00941033	0.0241715	0.0300149	0.000153148	0.0426605	0.0212473	0.0191942	0.0173532	0.00438062	0.000379778	0.00410128	0.00173528	0.00483114	0.00156936	0.0122515	0.0134381	0.00472592	0.000173336	0.0015236	0.00355718	0.0125792	0.0471517	0.0138486	0.0216356	0.018008	0.0363637	0.00202238	0.0499729	0.00331037	0.0233852	0.0219643	0.00244069	0.00305726	0.0208717	0.404431	0.595569	0.4044312	4.835756
80388	-1503.154	-1597.385	94.23099	0.00380149	0.0586258	0.00103309	0.0241276	0.00818368	0.0520845	0.0170871	0.0296541	0.0206672	0.100896	0.449527	0.132181	0.0350306	0.0930306	0.17232	0.229192	0.170855	0.286091	0.0186455	0.126771	0.0382472	0.0765421	0.009919	0.0048862	0.0238992	0.106604	0.0876042	0.00606785	0.0568793	0.00939805	0.0386934	0.0640626	0.202206	0.158667	0.0126539	0.325085	0.102678	0.252762	0.0478902	0.00556679	0.0149416	0.00253747	0.0180125	0.0590492	0.135231	0.0232447	0.026525	0.0575473	0.0247087	0.00483216	0.00406612	0.0814063	0.0929469	0.00162973	0.213013	0.131179	0.100493	0.215316	0.134758	0.0379151	0.110679	0.211956	0.0696211	0.0210124	0.00244314	0.904589	1.06535	0.452487	0.679263	0.886337	1.12824	1.47218	2.21001	0.5733909	0.5815751	0.000696858	0.0107468	0.000189378	0.00442288	0.00150017	0.00954772	0.00313226	0.00543594	0.00378855	0.0184954	0.0824037	0.0242303	0.00642154	0.0170536	0.0315883	0.0420137	0.0313197	0.052444	0.00341795	0.0232386	0.00701117	0.0140311	0.00181827	0.000895699	0.004381	0.0195418	0.0160589	0.00111231	0.0104267	0.00172278	0.00709296	0.0117434	0.0370668	0.0290856	0.00231962	0.059592	0.0188221	0.0463344	0.00877885	0.00102046	0.00273897	0.000465149	0.00330191	0.0108244	0.0247894	0.00426104	0.00486236	0.0105491	0.00452941	0.000885794	0.000745368	0.0149228	0.0170383	0.000298749	0.0390478	0.0240466	0.0184216	0.0394699	0.0247028	0.00695029	0.0202889	0.0388541	0.0127624	0.00385183	0.000447856	0.404638	0.595362	0.4046385	5.45518
